1669964400000,1271.54000000,1274.27000000,1271.00000000,1273.59000000,1472.44640000,1669965299999,1873440.75488100,1892,617.06530000,785101.26523500,0
1669965300000,1273.59000000,1274.31000000,1271.38000000,1272.16000000,1190.63470000,1669966199999,1515501.03384500,1757,478.45830000,609028.26852900,0
1669966200000,1272.16000000,1277.00000000,1271.92000000,1276.38000000,2059.91260000,1669967099999,2625319.84252200,2838,1182.30850000,1507142.50814500,0
1669967100000,1276.39000000,1278.00000000,1275.35000000,1275.73000000,1721.81500000,1669967999999,2197653.94400700,2783,962.02450000,1228058.92026200,0
1669968000000,1275.74000000,1277.87000000,1273.73000000,1277.50000000,960.23470000,1669968899999,1225472.16573700,2124,540.61700000,689937.50272100,0
1669968900000,1277.50000000,1280.00000000,1275.18000000,1275.48000000,1560.31630000,1669969799999,1993340.44828800,2357,535.66160000,684275.70558400,0
1669969800000,1275.48000000,1278.15000000,1275.20000000,1277.74000000,1232.00030000,1669970699999,1572463.43237300,1818,915.46700000,1168393.05107300,0
1669970700000,1277.75000000,1277.84000000,1275.61000000,1277.22000000,880.52220000,1669971599999,1124401.63842900,1367,377.13300000,481579.95264600,0
1669971600000,1277.22000000,1278.00000000,1276.48000000,1277.79000000,620.99320000,1669972499999,793219.36848000,1388,310.71700000,396888.98792100,0
1669972500000,1277.80000000,1278.05000000,1276.10000000,1277.26000000,1520.00130000,1669973399999,1941831.13064900,1659,382.62570000,488787.01149500,0
1669973400000,1277.26000000,1281.65000000,1277.12000000,1278.73000000,1690.31180000,1669974299999,2162621.88443600,2624,1113.14920000,1424220.29384800,0
1669974300000,1278.72000000,1279.85000000,1277.66000000,1278.16000000,869.27750000,1669975199999,1111292.84524800,1616,490.00190000,626388.95677400,0
1669975200000,1278.15000000,1279.39000000,1277.64000000,1278.89000000,1120.10140000,1669976099999,1432095.70879900,1821,596.64700000,762763.32122000,0
1669976100000,1278.89000000,1280.24000000,1278.29000000,1278.43000000,1870.96450000,1669976999999,2394070.30874600,2309,883.08670000,1129768.89199800,0
1669977000000,1278.43000000,1279.30000000,1278.13000000,1278.90000000,622.88940000,1669977899999,796462.73426800,1241,315.54050000,403440.58270800,0
1669977900000,1278.89000000,1281.11000000,1278.00000000,1281.10000000,859.68160000,1669978799999,1099962.64498700,1632,446.22290000,571023.67576000,0
1669978800000,1281.11000000,1283.42000000,1278.84000000,1279.53000000,1912.27780000,1669979699999,2450403.87042800,3534,864.73400000,1107844.10504800,0
1669979700000,1279.54000000,1289.00000000,1279.03000000,1286.49000000,5343.93950000,1669980599999,6866213.37931500,6340,3083.44200000,3961124.28300600,0
1669980600000,1286.45000000,1294.59000000,1285.52000000,1292.02000000,7741.88600000,1669981499999,9990842.51267300,10263,4490.31450000,5794011.19052400,0
1669981500000,1292.02000000,1292.39000000,1288.57000000,1288.97000000,2521.39850000,1669982399999,3252326.35581300,3359,1306.02290000,1684618.66622100,0
1669982400000,1288.97000000,1291.43000000,1286.70000000,1291.10000000,2819.51220000,1669983299999,3635901.90634200,3309,1269.57240000,1637416.54543400,0
1669983300000,1291.10000000,1294.49000000,1288.67000000,1290.31000000,2498.11780000,1669984199999,3225453.40451300,3847,1399.75830000,1807655.19180200,0
1669984200000,1290.31000000,1290.55000000,1287.55000000,1289.96000000,1436.65750000,1669985099999,1852293.21795900,2306,780.08830000,1005854.87109400,0
1669985100000,1289.97000000,1291.03000000,1288.64000000,1290.86000000,1801.54000000,1669985999999,2324348.78986200,2169,1113.12800000,1436386.38493000,0
1669986000000,1290.78000000,1297.12000000,1290.72000000,1294.27000000,5756.80440000,1669986899999,7451116.51447300,6181,2943.42080000,3809975.39990200,0
1669986900000,1294.28000000,1294.44000000,1286.50000000,1289.05000000,5423.21150000,1669987799999,6998714.76579800,6782,1835.31820000,2368327.45735200,0
1669987800000,1289.30000000,1289.86000000,1268.46000000,1277.16000000,37117.69440000,1669988699999,47366233.42904400,43862,17465.56290000,22289237.45658100,0
1669988700000,1277.17000000,1279.49000000,1271.49000000,1277.06000000,5732.48700000,1669989599999,7314150.42280800,6756,2890.02230000,3686916.57007500,0
1669989600000,1277.00000000,1277.16000000,1272.27000000,1275.52000000,3278.36130000,1669990499999,4177651.17249900,4644,1978.46890000,2520701.71250400,0
1669990500000,1275.52000000,1278.70000000,1275.23000000,1276.58000000,2346.13260000,1669991399999,2996487.71978500,3077,1205.09080000,1539207.85687400,0
1669991400000,1276.58000000,1284.00000000,1276.55000000,1281.93000000,5892.09490000,1669992299999,7545443.86746500,6537,2938.81310000,3764408.36147000,0
1669992300000,1281.92000000,1282.84000000,1278.41000000,1279.80000000,2239.11640000,1669993199999,2867170.12355400,2871,1412.02110000,1808416.12561800,0
1669993200000,1279.78000000,1286.61000000,1278.08000000,1283.84000000,2549.45410000,1669994099999,3269186.89494200,4185,1556.37660000,1996171.48990200,0
1669994100000,1283.83000000,1283.97000000,1281.25000000,1281.61000000,1490.10900000,1669994999999,1911019.79161700,2413,551.64360000,707388.56926700,0
1669995000000,1281.43000000,1282.92000000,1280.51000000,1281.41000000,1119.43720000,1669995899999,1434486.08212900,1982,654.94290000,839220.47569200,0
1669995900000,1281.41000000,1282.45000000,1278.97000000,1279.06000000,1266.31570000,1669996799999,1621498.24327300,2352,591.33320000,757319.19594100,0
1669996800000,1279.06000000,1279.42000000,1276.00000000,1278.06000000,2494.99510000,1669997699999,3189276.45600200,2967,698.52130000,892993.99068700,0
1669997700000,1278.06000000,1278.06000000,1274.47000000,1277.72000000,1241.74360000,1669998599999,1584973.76114300,2485,653.96340000,834693.88053600,0
1669998600000,1277.77000000,1278.06000000,1275.68000000,1278.06000000,1060.04970000,1669999499999,1353547.71472200,1848,545.08170000,696048.41198700,0
1669999500000,1278.06000000,1279.47000000,1277.10000000,1278.53000000,896.80400000,1670000399999,1146576.44122100,1720,543.55760000,694946.46902000,0
1670000400000,1278.53000000,1283.00000000,1277.91000000,1282.92000000,2781.77270000,1670001299999,3562970.00243800,2788,1997.69670000,2558300.21906700,0
1670001300000,1282.91000000,1283.16000000,1281.00000000,1281.46000000,894.46230000,1670002199999,1146903.20545600,1960,371.28910000,476104.71170700,0
1670002200000,1281.47000000,1281.71000000,1279.32000000,1280.60000000,1254.11530000,1670003099999,1605632.94794400,1913,671.14230000,859212.84019300,0
1670003100000,1280.68000000,1280.79000000,1279.65000000,1279.73000000,714.30960000,1670003999999,914471.36599600,1425,339.19150000,434224.58204400,0
1670004000000,1279.73000000,1281.00000000,1278.95000000,1279.69000000,763.85020000,1670004899999,977806.12253100,1627,392.81170000,502846.86547300,0
1670004900000,1279.69000000,1281.57000000,1279.68000000,1281.02000000,1156.43130000,1670005799999,1480943.73228900,1659,323.88810000,414780.72743400,0
1670005800000,1281.01000000,1284.34000000,1280.11000000,1282.37000000,1416.00320000,1670006699999,1815481.35540000,2533,749.81630000,961409.78282800,0
1670006700000,1282.48000000,1283.61000000,1281.83000000,1282.20000000,664.80340000,1670007599999,852768.40978000,1422,305.68900000,392096.40348100,0
1670007600000,1282.23000000,1282.75000000,1280.12000000,1280.89000000,602.85040000,1670008499999,772787.30598900,1307,338.39720000,433784.09011700,0
1670008500000,1280.88000000,1283.40000000,1280.71000000,1282.65000000,582.71770000,1670009399999,747082.68019500,1416,361.40870000,463342.41075400,0
1670009400000,1282.65000000,1285.15000000,1282.47000000,1282.94000000,1113.55150000,1670010299999,1429859.33339200,1957,646.03920000,829571.55277000,0
1670010300000,1282.94000000,1288.50000000,1282.59000000,1287.40000000,2506.57780000,1670011199999,3224067.02201400,3863,1632.04620000,2098991.67983300,0
1670011200000,1287.50000000,1290.23000000,1286.59000000,1287.29000000,2566.14850000,1670012099999,3305966.03403900,3410,1669.04500000,2150323.93758600,0
