DATE_TEMPS,ID_SIT_CRS,ID_TEMPS,NOM_SYMBOL,VALEUR_COURS,IND_STOCH_RSI,IND_RSI,IND_TRIX,DEC_ACHAT,DEC_VENTE,wallet,resultat,resultat%,tradeIs
2020-04-14 18:59:59,19937,1586883599999,ETHUSDT,161.08,1.0,67.87109375000011,0.02889762707009924,0.0,1.0,5110.128596559073,263.09006415654767,5.427851716007348,Good
2020-04-16 10:59:59,19977,1587027599999,ETHUSDT,170.41,1.0,73.78497790868923,0.12062389752234758,0.0,1.0,5519.506804317188,412.95529777570664,8.08677435734686,Good
2020-04-18 14:59:59,20029,1587214799999,ETHUSDT,178.55,1.0,85.19148936170208,0.06921110657606039,0.0,1.0,5806.754258283274,291.1111087291083,5.277917748406891,Good
2020-04-20 07:59:59,20070,1587362399999,ETHUSDT,183.95,0.9930333201084456,69.50943396226407,0.05553059072663104,0.0,1.0,5918.64141483615,115.95188453367427,1.9982438131173064,Good
2020-04-23 16:59:59,20151,1587653999999,ETHUSDT,189.25,0.8269011343551279,63.96970904742925,-0.08757721111572336,0.0,1.0,6256.14012285528,341.64175700951546,5.776343755243585,Good
2020-04-25 15:59:59,20196,1587823199999,ETHUSDT,196.1,0.7821904743722734,72.85936689154128,0.1570305447794901,0.0,1.0,6502.718251214648,250.95742644536767,4.014187898089161,Good
2020-04-26 13:59:59,20218,1587902399999,ETHUSDT,196.85,1.0,69.93865030674849,-0.044885103919895766,0.0,1.0,6610.480585707162,112.3142372683651,1.728398924341934,Good
2020-04-29 08:59:59,20285,1588143599999,ETHUSDT,205.47,1.0,85.89552238805977,0.06729015050192443,0.0,1.0,7066.554933135855,460.70168383868713,6.974143482338246,Good
2020-05-01 06:59:59,20331,1588309199999,ETHUSDT,212.21,1.0,51.595383570943646,-0.03063632563757486,0.0,1.0,7217.886567167928,156.27822248526718,2.213068395430673,Good
2020-05-02 05:59:59,20354,1588391999999,ETHUSDT,212.95,1.0,59.61538461538456,-0.007098043744806281,0.0,1.0,7210.493865317439,-2.3401812534721103,-0.03244468454927096,Bad
2020-05-04 23:59:59,20420,1588629599999,ETHUSDT,208.38,1.0,67.90808240887483,0.2288161971176169,0.0,1.0,7021.150753835564,-184.29576577615262,-2.557728591483377,Bad
2020-05-06 05:59:59,20450,1588737599999,ETHUSDT,206.79,1.0,59.12882298424467,-0.015536872061952402,0.0,1.0,7131.686229947667,115.45028163978805,1.6454731923265964,Good
2020-05-07 20:59:59,20489,1588877999999,ETHUSDT,212.63,1.0,72.80139778683744,0.10382424672050697,0.0,1.0,7423.345318371422,296.6512687847171,4.162536889063184,Good
2020-05-11 23:59:59,20588,1589234399999,ETHUSDT,185.66,0.6733269822864875,46.17878647522001,-0.01194987763405854,0.0,1.0,6544.721392017065,-873.4275846314958,-11.774198487802556,Bad
2020-05-16 06:59:59,20691,1589605199999,ETHUSDT,201.58,1.0,54.8016701461378,0.028024006518337224,0.0,1.0,6663.826938487284,123.68685144463052,1.8911957511380972,Good
2020-05-17 06:59:59,20715,1589691599999,ETHUSDT,201.1,0.6171830418462985,49.036402569593115,-0.01696251473410798,0.0,1.0,6639.643364626016,-19.518895004326623,-0.2931133713718892,Bad
2020-05-21 21:59:59,20826,1590091199999,ETHUSDT,198.57,0.8340346122611155,29.594446474241806,-0.20644189656824352,0.0,1.0,6331.275890215727,-303.7197240550513,-4.57754219764367,Bad
2020-05-22 06:59:59,20835,1590123599999,ETHUSDT,197.49,0.8466704963564425,43.65115228197017,0.01201275771204588,0.0,1.0,6331.070779287713,4.226782195137275,0.06680711895346025,Good
2020-05-24 00:59:59,20877,1590274799999,ETHUSDT,207.98,0.9732721908194272,53.31010452961665,-0.0662675739945289,0.0,1.0,6378.023454287936,51.38442454572487,0.8121915017462067,Good
2020-05-25 15:59:59,20916,1590415199999,ETHUSDT,203.74,1.0,66.24365482233509,0.030104594630478293,0.0,1.0,6491.445189661236,117.88635179130142,1.8496158079039482,Good
2020-05-27 10:59:59,20959,1590569999999,ETHUSDT,203.78,1.0,68.51106639839038,0.09625115428425955,0.0,1.0,6524.624081562784,37.72290353431072,0.5815242517040353,Good
2020-05-28 16:59:59,20989,1590677999999,ETHUSDT,212.19,1.0,62.456385205861764,-0.008072279050129805,0.0,1.0,6733.500965686664,213.44412098097382,3.273654295733497,Good
2020-05-30 06:59:59,21027,1590814799999,ETHUSDT,228.01,1.0,71.35306553911205,-0.04827387864748307,0.0,1.0,7002.954733059322,274.16721804863937,4.074541177545332,Good
2020-06-02 09:59:59,21102,1591084799999,ETHUSDT,248.85,0.8856950327923577,78.37078651685403,0.11414034217779893,0.0,1.0,7307.967832016762,309.91516727058115,4.42859152563726,Good
2020-06-03 07:59:59,21124,1591163999999,ETHUSDT,236.45,0.7409577007532341,65.45654565456562,-0.10725419947091493,0.0,1.0,7341.206909141621,38.35465460726937,0.5252010210593294,Good
2020-06-04 18:59:59,21159,1591289999999,ETHUSDT,243.07,0.37803961771520145,41.99015855658829,-0.05775191119271024,0.0,1.0,7423.779693145009,87.71162883978832,1.195621797275348,Good
2020-06-06 11:59:59,21200,1591437599999,ETHUSDT,242.66,1.0,52.920353982300874,-0.00018354007536818678,0.0,1.0,7434.22277427366,15.639726913852428,0.2108182494420907,Good
2020-06-08 00:59:59,21237,1591570799999,ETHUSDT,243.26,1.0,53.725961538461476,0.013893479733744538,0.0,1.0,7559.621958076683,130.60313974501332,1.758013311565998,Good
2020-06-10 15:59:59,21300,1591797599999,ETHUSDT,243.36,0.49547551101449344,45.83333333333338,-0.016786534581343063,0.0,1.0,7614.435726512375,60.10550380634595,0.7956430554979743,Good
2020-06-12 07:59:59,21340,1591941599999,ETHUSDT,234.22,1.0,42.86570743405278,-0.029592365365391365,0.0,1.0,7247.028180531255,-362.0774409725618,-4.758475686673447,Bad
2020-06-13 17:59:59,21374,1592063999999,ETHUSDT,237.12,0.6993504242850634,52.757078986587246,-0.015852415273638554,0.0,1.0,7258.927168951119,16.971908146235364,0.2343553299492429,Good
2020-06-15 17:59:59,21422,1592236799999,ETHUSDT,226.43,1.0,44.967451176765174,-0.0308856316548613,0.0,1.0,6921.098839629942,-332.74708030291185,-4.587181530676787,Bad
2020-06-18 01:59:59,21478,1592438399999,ETHUSDT,233.82,1.0,51.36054421768704,-0.031042137608709258,0.0,1.0,6906.391366221076,-9.862704221124659,-0.14260182059063764,Bad
2020-06-19 12:59:59,21513,1592564399999,ETHUSDT,230.37,1.0,56.32911392405064,-0.006808063270651102,0.0,1.0,6995.415300757899,93.8584084931781,1.3599599330750278,Good
2020-06-22 04:59:59,21577,1592794799999,ETHUSDT,233.69,1.0,68.50678733031678,-0.012157076440648461,0.0,1.0,7128.070651574275,137.55214152690678,1.967695834424954,Good
2020-06-25 23:59:59,21668,1593122399999,ETHUSDT,234.17,1.0,62.69982238010655,0.0972142245322277,0.0,1.0,6876.13658657327,-246.94441554490368,-3.466820263190473,Bad
2020-06-26 23:59:59,21692,1593208799999,ETHUSDT,230.45,1.0,56.7276641550054,-0.005033984642232092,0.0,1.0,6811.243133977553,-60.08015698511463,-0.8743607954545429,Bad
2020-06-27 08:59:59,21701,1593241199999,ETHUSDT,230.65,1.0,66.41025641025664,0.02975206775705904,0.0,1.0,6817.9686228944465,11.493359110678284,0.16885919165581242,Good
2020-06-28 16:59:59,21730,1593356399999,ETHUSDT,226.16,1.0,63.72422680412365,0.12219194053823043,0.0,1.0,7068.462205347625,255.2661604892046,3.7466434080058786,Good
2020-06-29 21:59:59,21759,1593460799999,ETHUSDT,226.06,0.8788304433096749,52.61437908496738,-0.0023431930988949638,0.0,1.0,7158.637478320342,95.12319651646067,1.3466837146702604,Good
2020-07-01 15:59:59,21801,1593611999999,ETHUSDT,228.43,1.0,74.0237691001696,0.06165847860766767,0.0,1.0,7271.168464962053,117.54203287653581,1.6431111407961607,Good
2020-07-03 09:59:59,21843,1593763199999,ETHUSDT,227.21,1.0,58.933002481389565,0.027550729803836937,0.0,1.0,7220.632358992499,-45.446288044080575,-0.6254582457983049,Bad
2020-07-05 22:59:59,21904,1593982799999,ETHUSDT,224.94,0.6274902638942549,35.72567783094108,-0.04771627423555995,0.0,1.0,7200.603534003282,-14.97438233792218,-0.20752852386237697,Bad
2020-07-06 08:59:59,21914,1594018799999,ETHUSDT,232.57,1.0,87.56218905472635,0.10036687043766046,0.0,1.0,7352.711406830009,157.14829530052884,2.183961044671112,Good
2020-07-08 18:59:59,21972,1594227599999,ETHUSDT,245.54,0.7822542974802582,63.326784544859194,0.08384353189292215,0.0,1.0,7447.980272697702,100.4157638524739,1.3666537222176256,Good
2020-07-10 14:59:59,22016,1594385999999,ETHUSDT,239.16,0.899796749177494,38.58052775250226,0.011504894722733222,0.0,1.0,7202.940159094749,-239.82652741206493,-3.222276574205296,Bad
2020-07-12 02:59:59,22052,1594515599999,ETHUSDT,239.96,1.0,59.37500000000015,-0.011924361294682724,0.0,1.0,7238.4088193422285,40.510718358845224,0.5628131683791171,Good
2020-07-14 20:59:59,22118,1594753199999,ETHUSDT,241.01,1.0,73.45132743362815,0.06892149512401965,0.0,1.0,7295.173466898938,61.83153373024925,0.8548128140703382,Good
2020-07-18 12:59:59,22206,1595069999999,ETHUSDT,234.82,0.92704631234899,79.44162436548217,0.02368842202452751,0.0,1.0,7149.775136696912,-140.29170877519755,-1.9244228036445654,Bad
2020-07-19 20:59:59,22238,1595185199999,ETHUSDT,235.32,1.0,53.537284894837555,-0.0270235494582261,0.0,1.0,7145.842252747425,1.071958646200983,0.015003402517876907,Good
2020-07-24 22:59:59,22360,1595624399999,ETHUSDT,285.73,1.0,85.26096033402916,0.058098744505775624,0.0,1.0,7523.427228666218,382.58706549571616,5.357731818014111,Good
2020-07-27 04:59:59,22414,1595818799999,ETHUSDT,324.01,1.0,77.44423023960351,-0.042534454905628405,0.0,1.0,7938.47547253264,420.3146429264889,5.590657774589092,Good
2020-07-28 23:59:59,22457,1595973599999,ETHUSDT,317.77,0.6783457719415961,53.15985130111519,0.0363047366145812,0.0,1.0,7946.119910081414,13.20137037954646,0.16641252917797278,Good
2020-07-30 17:59:59,22499,1596124799999,ETHUSDT,319.21,1.0,60.11644832605512,-0.011048217866373895,0.0,1.0,8021.443158189983,80.88553204562595,1.018637932672517,Good
2020-08-09 01:59:59,22723,1596931199999,ETHUSDT,397.03,1.0,73.75584857507448,0.1042240596626387,0.0,1.0,8046.698081161568,30.869933182318164,0.38511221314170285,Good
2020-08-10 03:59:59,22749,1597024799999,ETHUSDT,394.8,1.0,54.7972304648863,-0.011132794637209942,0.0,1.0,8034.012176485944,-7.053216018810417,-0.0877149441588232,Bad
2020-08-11 01:59:59,22771,1597103999999,ETHUSDT,395.44,0.6851454382110154,52.175572519083936,-0.026718490625775103,0.0,1.0,8136.136163156705,107.74779519430012,1.3420849896135012,Good
2020-08-12 12:59:59,22806,1597229999999,ETHUSDT,383.61,1.0,62.79473814842396,0.08314769534847122,0.0,1.0,8082.819446105136,-47.621421737359924,-0.585717582987566,Bad
2020-08-17 17:59:59,22931,1597679999999,ETHUSDT,440.87,1.0,68.44783715012727,0.02700835709114851,0.0,1.0,8142.614739950263,65.45326745740113,0.810349869571203,Good
2020-08-19 01:59:59,22963,1597795199999,ETHUSDT,421.95,0.3630604945222932,38.399222294231954,-0.016736006361010927,0.0,1.0,8013.28448768466,-123.63042194763784,-1.5193771020179492,Bad
2020-08-19 17:59:59,22979,1597852799999,ETHUSDT,409.59,0.6256444911066514,26.506443747823084,-0.0246464918815959,0.0,1.0,7794.639054196556,-213.0361343467257,-2.660399296059368,Bad
2020-08-20 20:59:59,23006,1597949999999,ETHUSDT,416.31,0.9742166328749378,69.0116678105696,0.14023379043843023,0.0,1.0,8182.941399084053,393.75859222543477,5.05519772727272,Good
2020-08-23 14:59:59,23072,1598187599999,ETHUSDT,387.02,0.3892251178453608,36.781115879828285,-0.05005983108462881,0.0,1.0,7742.000502613277,-435.2128374914182,-5.322263458101806,Bad
2020-08-28 00:59:59,23178,1598569199999,ETHUSDT,379.15,0.3522632462209755,44.88188976377949,-0.05778230331714905,0.0,1.0,7302.073580985432,-434.5075212760148,-5.6162730737613025,Bad
2020-08-30 17:59:59,23243,1598803199999,ETHUSDT,416.81,1.0,73.50963693411022,0.04540238381365937,0.0,1.0,7738.949844520162,441.9877150414186,6.057146894813226,Good
2020-08-31 14:59:59,23264,1598878799999,ETHUSDT,436.39,0.9337796198143399,68.87218045112786,-0.10254482997687578,0.0,1.0,8012.149332477909,278.61675284891135,3.6027100161550862,Good
2020-09-02 23:59:59,23321,1599083999999,ETHUSDT,438.09,0.4482967694814329,28.331332533013153,-0.3258642024853957,0.0,1.0,7359.235258948499,-647.305568996675,-8.084709525709144,Bad
2020-09-08 00:59:59,23442,1599519599999,ETHUSDT,352.63,1.0,56.3691430607518,0.07451995256452554,0.0,1.0,6131.4451176495795,-1222.6386766176556,-16.625302496155204,Bad
2020-09-09 11:59:59,23477,1599645599999,ETHUSDT,346.47,1.0,68.25204483489857,0.09742431587726078,0.0,1.0,6328.725311287143,201.57220521991803,3.289818317422455,Good
2020-09-11 11:59:59,23525,1599818399999,ETHUSDT,367.74,0.949921543732682,57.30880929332048,-0.12439149217913384,0.0,1.0,6398.690373992569,74.39517042332682,1.1763393078384476,Good
2020-09-12 03:59:59,23541,1599875999999,ETHUSDT,372.58,0.703282796471896,72.18142548596121,0.10584270759201611,0.0,1.0,6480.35385042486,86.14255969408714,1.3471960149168405,Good
