open,high,low,close,volume,EMA200,TRIX,TRIX_PCT,TRIX_SIGNAL,TRIX_HISTO,STOCH_RSI
1386.5,1388.57,1384.69,1387.69,3116.35310000,1362.5397908159064,1391.8523729535139,-0.0515603044550339,-0.025536989689714386,-0.026023314765319515,0.6186274885192043
1387.68,1388.34,1384.53,1387.06,2331.32770000,1362.7837729968428,1391.1980892319195,-0.047008126314851406,-0.027710484181979005,-0.0192976421328724,0.5987985783574674
1387.05,1387.06,1384.2,1386.88,2707.55580000,1363.0235364496107,1390.609935965943,-0.04227674480931087,-0.02958597870027449,-0.012690766109036383,0.4486978559801128
1386.89,1388.49,1383.52,1385.64,6947.86520000,1363.248575887923,1390.0770499451764,-0.03832030873534009,-0.03120936714925151,-0.007110941586088583,0.3901184803640174
1385.64,1401.85,1385.19,1399.91,15262.97810000,1363.6133661775953,1389.7065445005558,-0.02665359050675331,-0.03226526219671841,0.005611671689965098,1.0
1399.91,1432.79,1397.01,1419.3,46139.21430000,1364.1674620365247,1389.694458121158,-0.0008697073094698915,-0.0319948857992448,0.03112517848977491,1.0
1419.31,1430.91,1419.3,1428.72,17648.44300000,1364.8097758471065,1390.1793436216426,0.03489151861051365,-0.02990487959498591,0.06479639820549957,1.0
1428.72,1432.15,1420.15,1424.35,19139.61670000,1365.4022158884288,1391.1416158836032,0.0692192893223309,-0.0261789043563961,0.095398193678727,0.8707923234743514
1424.35,1427.42,1414.96,1415.55,10515.14570000,1365.9011988149123,1392.443500925127,0.09358393327172365,-0.02133255625619808,0.11491648952792173,0.6068695092625898
1415.55,1422.45,1412.51,1420.81,11700.67720000,1366.4475550456098,1394.0108036580673,0.11255772545881726,-0.015134373087757759,0.127692098546575,0.6927815273236221
1420.81,1425.81,1420.29,1421.26,6899.14770000,1366.9929525078426,1395.7689943355228,0.12612460913803414,-0.00791030530673584,0.13403491444476998,0.6906985843301737
1421.27,1424.85,1417.3,1420.61,6474.41070000,1367.5264554679636,1397.6407958554305,0.13410539476832462,-0.00043040321573481607,0.13453579798405943,0.6599449945723964
1420.61,1424.48,1418.99,1423.23,4802.65540000,1368.0807195926607,1399.5808124017599,0.1388065196781918,0.007075700098435082,0.1317308195797567,0.7106950803386675
1423.24,1430.45,1421.59,1427.57,7214.95400000,1368.672652731042,1401.577906821585,0.14269232631147766,0.014735991125719702,0.12795633518575794,0.7920769153649438
1427.58,1437.6,1421.74,1425.86,13435.87650000,1369.2416810620764,1403.5907840384052,0.14361507890667813,0.02290501360064764,0.12071006530603048,0.7278767761721427
1425.86,1428.35,1423.09,1424.99,5495.03270000,1369.79639070325,1405.5735965444305,0.1412671363030915,0.031494872474685257,0.10977226382840626,0.6941364777707077
1425.0,1434.16,1424.78,1433.26,6331.14980000,1370.4278694027203,1407.5562946455466,0.14105971441058518,0.040444944302929296,0.10061477010765588,0.8581180844615531
1433.26,1434.99,1427.41,1428.8,6352.31760000,1371.0086866225938,1409.502683211669,0.1382814011437139,0.049551850238606567,0.08872955090510734,0.40032367921845247
1428.79,1434.67,1424.73,1433.42,7846.98840000,1371.6296947159015,1411.4193954193042,0.13598499885560944,0.058717324909634314,0.07726767394597513,0.470515749608318
1433.41,1438.0,1422.83,1425.43,13009.65470000,1372.1650211366389,1413.2336600984459,0.12854185545627672,0.06755575243218861,0.060986103024088106,0.0
1425.43,1426.21,1423.0,1425.38,10370.40260000,1372.6945234138864,1414.9039588355804,0.11818984958356094,0.0758205985280081,0.04236925105555284,0.0
1425.38,1428.59,1423.04,1427.97,5344.43970000,1373.2445281560367,1416.4313642710606,0.10795117406676713,0.08341638321952242,0.024534790847244706,0.17240052983337115
1427.96,1428.87,1426.0,1426.14,5250.06960000,1373.7708512589618,1417.8044272566353,0.09693819412712745,0.09027096990723571,0.006667224219891743,0.0
1426.15,1427.19,1415.84,1421.81,9482.30150000,1374.2488527389721,1418.9877129393055,0.08345902015272078,0.09625838728638007,-0.012799367133659298,0.0
1421.81,1421.91,1418.74,1419.34,2861.00320000,1374.6975208709227,1419.9535892283766,0.06806798115752688,0.10132449632889755,-0.03325651517137067,0.0
1419.34,1422.0,1417.25,1421.99,3968.63900000,1375.1680928025553,1420.7239920600346,0.05425549380642103,0.10517730986762014,-0.05092181606119911,0.13504788766199272
1421.99,1423.17,1418.32,1422.54,2748.10280000,1375.6394550632265,1421.3287186505243,0.042564677859258104,0.10724561392327385,-0.06468093606401575,0.16348452439859845
1422.54,1422.55,1418.82,1419.7,5000.65660000,1376.077868445682,1421.7726976909207,0.031236900695152947,0.10707158449873286,-0.07583468380357991,0.0
1419.69,1420.79,1416.46,1416.61,3508.66110000,1376.4811732372675,1422.046898583941,0.01928584600516814,0.10469380148362988,-0.08540795547846174,0.0
1416.62,1418.72,1416.08,1418.18,4457.80190000,1376.8960869363993,1422.1747209839587,0.008988620568350925,0.10066545325965974,-0.09167683269130882,0.08148662494279375
1418.19,1418.42,1414.06,1415.92,3606.31560000,1377.2843845788234,1422.1642662980857,-0.0007351196529281623,0.09527055587338615,-0.09600567552631431,0.0
1415.91,1417.59,1411.26,1412.79,7297.03770000,1377.6376742845068,1422.009106901183,-0.010910089683702218,0.08874509402473205,-0.09965518370843426,0.0
1412.79,1418.14,1412.57,1414.77,6244.88280000,1378.007150162273,1421.7380824143015,-0.01905926520204826,0.08145153878804762,-0.10051080399009588,0.15061086069864918
1414.77,1414.77,1403.0,1403.3,12786.17540000,1378.2588203099122,1421.288416888672,-0.03162787374071385,0.07333561529190925,-0.1049634890326231,0.0
1403.3,1408.46,1403.2,1406.04,6761.81490000,1378.5352499585697,1420.6720650307595,-0.043365713150722573,0.0644757086508521,-0.10784142180157467,0.13886542623678852
1406.04,1408.9,1406.0,1406.91,6260.04580000,1378.8175857798776,1419.924373843695,-0.052629400230252976,0.055130733453855385,-0.10776013368410836,0.19916615702979037
1406.9,1408.49,1404.67,1405.13,2914.73600000,1379.0794008467446,1419.06884181281,-0.060251943458733415,0.04553458679853038,-0.1057865302572638,0.15693849930832848
1405.14,1406.39,1401.03,1405.17,6123.76330000,1379.3390087985185,1418.1358798665983,-0.06574465725143197,0.03568675957652957,-0.10143141682796154,0.1599777401078754
1405.17,1407.18,1402.34,1407.18,3042.69400000,1379.6160335865932,1417.1726548072124,-0.06792191587990937,0.02586755400397608,-0.09378946988388545,0.31670969552413164
1407.17,1409.14,1406.61,1407.8,3540.67790000,1379.8964710633436,1416.2191292016,-0.06728365823162052,0.016188094142679417,-0.08347175237429993,0.3656182618914922
1407.8,1408.46,1405.26,1405.36,2768.71190000,1380.1498395104745,1415.2828633456907,-0.06611023934107729,0.006918946771376843,-0.07302918611245414,0.2630476472443144
1405.35,1408.71,1405.35,1408.7,2253.07440000,1380.4339207093753,1414.4001432238779,-0.062370579385528924,-0.001679168893817912,-0.06069141049171101,0.658186002740069
1408.7,1409.49,1407.91,1409.07,2064.05410000,1380.71885682172,1413.5940002648003,-0.056995395747072575,-0.009533767456381707,-0.047461628290690866,0.6978312381832062
1409.07,1411.07,1408.29,1410.69,5971.49810000,1381.0170771518522,1412.887671678669,-0.0499668636114059,-0.016529246396311866,-0.03343761721509403,1.0
1410.69,1411.11,1408.7,1410.56,4364.78080000,1381.3110365831772,1412.2872848510142,-0.04249359943394593,-0.022526990186153138,-0.01996660924779279,0.9842649762968706
1410.56,1415.08,1410.56,1412.35,3835.74650000,1381.6198819903098,1411.8040821549675,-0.03421419290747796,-0.02739756990353432,-0.006816623003943638,1.0
1412.35,1415.17,1411.22,1415.01,3608.11820000,1381.952121970506,1411.4567781574533,-0.02460001369198883,-0.031152594070125265,0.006552580378136434,1.0
1415.0,1415.64,1412.85,1412.85,2516.91410000,1382.2595635429386,1411.2263196840695,-0.01632770318936716,-0.03395699316767885,0.017629289978311688,0.7688748016630952
1412.86,1415.0,1412.69,1413.9,2293.90660000,1382.5743937564419,1411.1010432427997,-0.00887713327921702,-0.035867185261696466,0.026990051982479446,0.8725816435106983
1413.9,1414.2,1411.48,1411.83,3224.15450000,1382.8654943160793,1411.0484804059222,-0.003724952024464212,-0.036962937548821816,0.033237985524357604,0.6480150364815574
1411.83,1412.46,1410.52,1410.9,1690.33750000,1383.144444621392,1411.0374256262814,-0.0007834443532028779,-0.037428273973657715,0.03664482962045484,0.547747591137824
1410.89,1411.82,1410.0,1411.27,2502.36360000,1383.424300893816,1411.0506332640182,0.0009360232051225381,-0.03734869574232197,0.03828471894744451,0.5616536483415434
1411.26,1413.41,1411.06,1411.06,1469.25710000,1383.6992829744745,1411.0749645990154,0.0017243417368417724,-0.03674705615086749,0.038471397887709265,0.5348449389160799
1411.06,1411.33,1407.35,1408.94,2148.46930000,1383.9504343876638,1411.0853810913782,0.0007381955334784251,-0.03580431992536622,0.03654251545884465,0.2679728251818957
1408.93,1409.37,1406.08,1406.77,2428.79860000,1384.1774947420156,1411.0530668203755,-0.002290029464957488,-0.03440727972175878,0.03211725025680129,0.0
1406.77,1408.38,1405.58,1406.42,1793.64700000,1384.398813202294,1410.965170548151,-0.006229125912504685,-0.03263887080565316,0.026409744893148478,0.0
1406.42,1409.87,1406.42,1408.42,1458.10960000,1384.6378299863507,1410.8375961392271,-0.009041641252871546,-0.030563263235301664,0.021521621982430118,0.3174860247812706
1408.41,1410.15,1408.15,1410.15,1495.06010000,1384.8916824242976,1410.6974734937273,-0.00993187634659165,-0.028167069563294914,0.018235193216703263,0.5724783435295955
1410.15,1411.9,1408.71,1411.14,1450.51690000,1385.152859713608,1410.5690391182827,-0.009104317393193728,-0.025469910522426427,0.0163655931292327,0.7134065479099928
1411.14,1411.67,1408.94,1408.94,2389.64860000,1385.3895476766568,1410.4469139992066,-0.008657861876260053,-0.022647812712728838,0.013989950836468784,0.4078872830040488
1408.95,1409.11,1405.4,1405.51,2674.39370000,1385.5897511823619,1410.3012249197811,-0.010329284851451348,-0.019935699694625546,0.009606414843174198,0.0
1405.51,1407.5,1405.4,1407.42,2576.93200000,1385.8069675885074,1410.135572957559,-0.011745856792522158,-0.017346919573265777,0.0056010627807436195,0.3372194305601037
1407.42,1409.16,1407.42,1408.12,2062.49830000,1386.0289878115072,1409.9608032197557,-0.012393825186374219,-0.01496707413521079,0.002573248948836572,0.5550234333389795
1408.11,1408.94,1406.66,1408.25,2227.94000000,1386.2500924103979,1409.7858548078282,-0.012408033721789113,-0.012843866419721102,0.0004358326979319888,0.5832837097084527
1408.24,1409.89,1408.15,1409.77,2437.06020000,1386.4841213416378,1409.6288827111268,-0.01113446387378536,-0.010994704527453457,-0.00013975934633190384,0.9147731542231023
1409.77,1410.02,1407.0,1408.04,2559.50900000,1386.6986076964474,1409.4847285241894,-0.01022639282618476,-0.009458170879464831,-0.0007682219467199294,0.5629382860780683
1408.04,1409.55,1407.85,1408.74,2214.67510000,1386.9179250328013,1409.356171314299,-0.009120865752487717,-0.008263250538751009,-0.000857615213736708,0.7228338264938315
1408.73,1412.3,1408.58,1411.78,3538.43390000,1387.165308863321,1409.2683603359708,-0.006230573939758344,-0.007388515312454319,0.0011579413726959756,1.0
1411.78,1412.51,1409.84,1410.77,3983.95670000,1387.4001814119445,1409.222556887261,-0.003250158025192018,-0.006765775066541217,0.0035156170413491988,0.8325385248344851
1410.77,1412.31,1410.19,1411.26,3397.16940000,1387.637592542174,1409.2193243972833,-0.00022938108403813828,-0.006353977342961271,0.0061245962589231324,0.9078213463225683
1411.27,1412.86,1410.0,1410.0,3796.49750000,1387.8601040591673,1409.2444698219563,0.0017843513949511447,-0.006091629561084349,0.007875980956035493,0.6895885096451476
1410.0,1411.35,1409.52,1410.75,4949.75560000,1388.0878642177827,1409.2935738561885,0.003484422701927059,-0.005888397796554352,0.009372820498481411,0.8162048427960764
1410.75,1415.4,1410.0,1411.59,6996.16470000,1388.3217163151182,1409.3682092881054,0.005295946373529148,-0.005680782407582609,0.010976728781111757,0.9575294950356318
1411.59,1418.09,1404.0,1414.86,9992.71920000,1388.585778839346,1409.4920890364126,0.008789736244274593,-0.0053443350500858074,0.0141340712943604,1.0
1414.85,1419.5,1414.08,1416.51,7865.52140000,1388.8636317862183,1409.6844416685967,0.01364694656182941,-0.004729632620164332,0.018376579181993744,1.0
1416.51,1416.94,1412.27,1416.16,4637.38240000,1389.1352374400867,1409.9436522102296,0.018387841560207896,-0.0037449720951564566,0.022132813655364354,0.9392320466711883
1416.15,1416.96,1412.01,1412.01,2496.08490000,1389.3628470177973,1410.2266668874888,0.02007276509352618,-0.0024925010948692724,0.022565266188395453,0.30575406789544535
1412.01,1412.62,1407.57,1411.4,5023.77260000,1389.582122171849,1410.5018224206538,0.01951144022629414,-0.0011328305482423352,0.020644270774536476,0.2252021470642832
1411.39,1411.4,1407.55,1409.71,2125.57240000,1389.782399563174,1410.7380033172278,0.016744458803241713,0.0001374711255592536,0.01660698767768246,0.008651498964108191
1409.71,1410.36,1407.07,1410.35,2305.00140000,1389.987052303839,1410.926562360086,0.013365985917657142,0.0012074855689331045,0.012158500348724037,0.09226596366709473
1410.35,1410.55,1406.64,1407.61,2286.52070000,1390.1624050172336,1411.044596374504,0.008365709283997269,0.002018131814659644,0.006347577469337625,0.0
1407.61,1409.39,1405.66,1405.79,2754.45210000,1390.3179034747736,1411.0722092658648,0.001956911314615617,0.002603188774948547,-0.00064627746033293,0.0
1405.79,1407.47,1401.61,1406.79,5100.37590000,1390.4818049327362,1411.0163971273919,-0.003955299956048819,0.0029741676719234676,-0.006929467627972287,0.11059699944039743
1406.79,1407.38,1403.86,1405.7,6822.96860000,1390.6332297592762,1410.8811446590264,-0.009585463970573915,0.003107899158390149,-0.012693363128964064,0.026280738732224945
1405.7,1407.24,1404.22,1405.49,2399.59930000,1390.7810583188855,1410.6761558411936,-0.014529134407159638,0.003006894363848695,-0.017536028771008332,0.009822774862958296
1405.49,1407.7,1404.67,1406.79,1999.49760000,1390.9403512709364,1410.4256916027584,-0.01775490692161874,0.0026916351710947247,-0.020446542092713467,0.16740430271299206
1406.8,1407.53,1403.56,1404.76,2399.66380000,1391.0778602135142,1410.1326666969503,-0.02077563586317943,0.002189290264571169,-0.022964926127750602,0.0
1404.75,1408.79,1402.89,1408.36,3691.44530000,1391.2498218034295,1409.8341439860756,-0.021169831599887612,0.0016155299861235549,-0.022785361586011167,0.3870664052768272
1408.36,1409.56,1406.77,1408.17,2692.14740000,1391.4181817854849,1409.5505396090489,-0.020116151835058993,0.0009543119911092383,-0.021070463826168232,0.3862655091926146
1408.17,1410.68,1406.6,1408.15,4518.38720000,1391.5846675388632,1409.2928639572913,-0.018280696187666923,0.00023857207861043337,-0.018519268266277356,0.7149521218253064
1408.14,1416.59,1407.05,1409.62,9516.59920000,1391.7641235832525,1409.0778791689954,-0.01525479861526069,-0.00047692399430492624,-0.014777874620955764,1.0
1409.61,1416.31,1408.78,1414.01,10522.76880000,1391.9854755873994,1408.946567487423,-0.009318979703942798,-0.0010056540466332092,-0.008313325657309589,1.0
1414.0,1424.48,1411.05,1423.23,13353.47930000,1392.2963663775747,1408.9860203114772,0.0028001646737108032,-0.0010382377622625547,0.003838402435973358,1.0
1423.23,1423.57,1417.83,1418.59,7706.89490000,1392.5579945728227,1409.1856333062187,0.014167138059861806,-0.0006158000629133806,0.014782938122775187,0.6983720150803797
1418.58,1422.82,1418.24,1421.98,7314.34480000,1392.85075084573,1409.5488434904494,0.025774473968942502,0.0001929969715946151,0.025581476997347887,0.8087534187913841
1421.98,1422.49,1411.31,1411.35,8231.91580000,1393.0348229766184,1409.9724508286147,0.030052689562443113,0.0009742228287666963,0.029078466733676415,0.31607338196445833
1411.35,1412.99,1406.96,1411.82,10003.32070000,1393.2217401609307,1410.3977067397966,0.03016058299096791,0.0015348295635647922,0.028625753427403117,0.3337251436734204
1411.82,1414.49,1409.22,1413.82,5781.45290000,1393.4266979702747,1410.8069584516816,0.029016759594080455,0.001960734063591186,0.027056025530489268,0.4095572845638262
1413.82,1413.97,1410.0,1411.67,4266.74890000,1393.6082233636055,1411.172358167877,0.025900050606253444,0.00226495360549401,0.023635097000759435,0.32182742323677416
1411.66,1414.25,1410.65,1414.07,3076.97540000,1393.8118231311319,1411.5004852264524,0.023252089418845934,0.00257484077766564,0.020677248641180295,0.41590031166362407
1414.06,1424.78,1413.43,1419.91,10754.70430000,1394.0715064830608,1411.8426795884227,0.024243304593363213,0.003092808333651643,0.02115049625971157,0.47285532727382384
1419.9,1421.74,1413.09,1416.26,6854.95230000,1394.29228751308,1412.1918267593787,0.024729892076780224,0.003872055133307974,0.02085783694347225,0.26210661261178575
1416.25,1417.84,1412.72,1417.12,4973.50560000,1394.5194289308604,1412.5476478486812,0.025196370815927516,0.004978696061941875,0.020217674753985643,0.30207908051512
1417.12,1425.28,1417.11,1422.23,8055.68300000,1394.7951560061754,1412.9473394081,0.02829579306777852,0.006514462396409843,0.021781330671368677,0.48811642403021116
1422.23,1422.33,1417.0,1419.0,3000.57650000,1395.0360002250195,1413.3763460107743,0.030362533033545525,0.008416747968034578,0.021945785065510946,0.2862402064424282
1418.99,1420.57,1416.06,1419.01,2834.87030000,1395.274547486462,1413.820814460831,0.03144728233999139,0.01060610114647034,0.020841181193521047,0.2867246760593623
1419.02,1421.32,1415.86,1416.32,3159.53060000,1395.4839549741591,1414.246968142255,0.03014198666939638,0.012886905603185348,0.017255081066211035,0.16528016088277442
1416.32,1417.79,1414.71,1416.96,2829.78410000,1395.697646964466,1414.6411289341327,0.027870718534783734,0.015203398669755022,0.012667319865028712,0.2149789430562808
1416.96,1418.29,1415.38,1417.09,2751.47270000,1395.9105061986504,1414.9975076127346,0.025192161553388992,0.01741111262943486,0.007781048923954131,0.33297618230063697
1417.09,1417.75,1415.5,1416.78,3778.53350000,1396.1181628533902,1415.3117384058628,0.0222071623050768,0.019426508540869896,0.0027806537642069036,0.27498871951918186
1416.78,1420.67,1416.73,1420.23,4172.79130000,1396.3580816309684,1415.611055571896,0.02114849738830138,0.02130408918734458,-0.00015559179904319972,0.7150166554711117
1420.23,1421.71,1418.6,1421.03,3464.32930000,1396.6035733560334,1415.9149595310143,0.021468040809802247,0.02305279582663329,-0.0015847550168310437,0.8110822797727048
1421.03,1423.61,1417.35,1419.16,4613.70680000,1396.8280154121924,1416.2155662401956,0.021230562411789222,0.024507535927382435,-0.003276973515593213,0.34383932558752084
1419.16,1427.74,1419.16,1425.04,9339.07660000,1397.1087316767475,1416.5538171297328,0.023884138658014642,0.02551153468853976,-0.0016273960305251169,1.0
1425.03,1430.95,1423.98,1426.73,9959.57160000,1397.4034706650386,1416.9575732100623,0.02850269968193153,0.02619418048006689,0.0023085192018646415,1.0
1426.73,1427.5,1420.77,1425.55,6074.63810000,1397.6835356335457,1417.4216167300428,0.03274928824645862,0.026526314493281942,0.006222973753176677,0.8115968180034149
1425.54,1435.65,1424.0,1432.41,8627.13930000,1398.029072592416,1417.9881739592065,0.0399709742307186,0.026998613763199824,0.01297236046751878,1.0
1432.41,1454.99,1430.18,1448.49,32759.70210000,1398.531171372591,1418.792310863965,0.05670970460305291,0.028262857649489586,0.028446846953563327,1.0
1448.48,1462.0,1448.38,1455.14,17506.18320000,1399.094443299232,1419.9252398376218,0.07985164318848881,0.030683566392080457,0.04916807679640835,1.0
1455.13,1462.79,1455.0,1457.87,9127.98320000,1399.67927470919,1421.4122438185932,0.10472410372404095,0.034437092731022724,0.07028701099301823,1.0
1457.88,1464.0,1455.65,1460.97,9163.50290000,1400.2891326722827,1423.2423478387398,0.12875251554256284,0.039460922546437814,0.08929159299612502,1.0
1460.98,1464.0,1457.76,1460.1,6960.40600000,1400.8842656805189,1425.3526494781388,0.14827423049936783,0.04536715711339041,0.10290707338597742,0.9519490245040872
1460.1,1460.1,1448.19,1453.35,9106.31300000,1401.4063127881755,1427.6109197322726,0.15843589689614745,0.05173410972383647,0.10670178717231099,0.6082662618097548
1453.38,1456.91,1449.79,1450.1,5977.66930000,1401.8908270887907,1429.8900024528625,0.1596431274858423,0.058136336231927654,0.10150679125391465,0.41635063737659833
1450.1,1451.56,1442.0,1448.01,8203.30990000,1402.3497243316883,1432.0876765337139,0.1536953246110917,0.06410774249589495,0.08958758211519675,0.3179389117590106
1448.01,1450.85,1448.0,1450.27,2906.21570000,1402.8265429950545,1434.1605698743406,0.14474625922653583,0.06955458660032306,0.07519167262621278,0.3762499868010331
1450.27,1451.72,1447.96,1451.2,3422.11940000,1403.307870925452,1436.0903100095527,0.13455537516144922,0.07446449578229723,0.06009087937915199,0.20194341347459827
1451.21,1464.0,1449.14,1460.85,18005.13860000,1403.8804294237063,1437.9441402494538,0.12908869497829656,0.07917624379700677,0.049912451181289785,0.4896777288737811
1460.84,1482.22,1455.95,1476.76,30508.88900000,1404.6055992801869,1439.8768331560104,0.13440667495061565,0.08424938457871305,0.0501572903719026,0.8048740066650247
1476.75,1599.98,1472.66,1553.56,95979.22550000,1406.0877326206826,1442.5583690203648,0.1862336973973644,0.09191802914271188,0.09431566825465251,1.0
1553.54,1564.43,1530.96,1540.62,53329.50480000,1407.426362146845,1446.1289257970557,0.24751558435140986,0.1026470016211087,0.14486858273030118,0.6855710597274196
1540.61,1556.56,1536.0,1550.18,28446.07110000,1408.846796354339,1450.6157319697106,0.31026322014697794,0.11641436937152186,0.19384885077545608,0.7303187215825505
1550.18,1560.58,1538.56,1540.78,28968.94980000,1410.1595645498182,1455.8263441353854,0.3592000314652344,0.13249684511701862,0.22670318634821576,0.5184102161800963
1540.78,1552.86,1538.55,1548.03,15847.14880000,1411.5314096786758,1461.6032705511732,0.3968142518549378,0.15038178270954952,0.24643246914538827,0.5620382601833777
1548.03,1553.35,1544.04,1551.74,11859.70440000,1412.9265200301318,1467.7904433513675,0.4233141047817357,0.16940225728686956,0.25391184749486617,0.5841568016513983
1551.74,1559.0,1549.69,1557.81,15789.76370000,1414.3681466964988,1474.2643527823466,0.4410649667535349,0.1890480795283745,0.2520168872251604,0.6202142156386424
1557.82,1559.92,1550.0,1555.43,14162.76590000,1415.771747226882,1480.861109965207,0.4474609435146881,0.20879625358876636,0.23866468992592177,0.5604145116123027
1555.42,1560.0,1555.28,1557.38,8406.82570000,1417.1807845679082,1487.4468535702918,0.44472392182945963,0.2280702034744207,0.21665371835503894,0.5737644319303259
1557.39,1559.0,1554.0,1557.75,7931.42150000,1418.5794832289241,1493.904466060064,0.43414072067664566,0.24604310900173465,0.188097611674911,0.5485568383801396
1557.74,1559.5,1547.46,1551.33,13064.75800000,1419.900383893313,1500.0842879913794,0.41366915165692575,0.261939180833565,0.15172997082336076,0.33585203743474956
1551.34,1555.99,1551.11,1554.09,8293.63340000,1421.2356039540762,1505.911225371977,0.3884406647842509,0.27544949326500356,0.11299117151924731,0.15156314209354688
1554.08,1555.1,1550.21,1552.38,8768.58080000,1422.5405233177173,1511.3232345720494,0.3593843454308132,0.2864319613549202,0.072952384075893,0.0
1552.39,1556.35,1552.13,1556.08,7515.30080000,1423.8692743294814,1516.3180057103086,0.3304899325307753,0.295108899546892,0.03538103298388329,0.06208926752363456
1556.08,1557.0,1552.86,1552.87,5543.60440000,1425.152863639636,1520.8721107168585,0.3003397037692368,0.3018662236837058,-0.0015265199144690045,0.0
1552.86,1554.63,1551.48,1553.89,4269.62210000,1426.433830170585,1524.991110857557,0.2708314599021211,0.3071609061797191,-0.03632944627759799,0.029913517437223994
1553.9,1557.62,1550.98,1552.71,6876.06160000,1427.6903094723702,1528.6807124054465,0.24194249537721202,0.31136315240667717,-0.06942065702946515,0.0
1552.72,1555.87,1551.65,1553.23,6463.32050000,1428.939460621899,1531.9631376135935,0.2147227463203949,0.31469536607781334,-0.09997261975741845,0.022006891603266153
1553.23,1554.26,1541.28,1544.05,11838.49980000,1430.0848391231734,1534.7924112132366,0.18468287716442155,0.31708238998271676,-0.1323995128182952,0.0
1544.04,1546.48,1542.02,1544.68,5875.56270000,1431.2250894801568,1537.174527445257,0.15520771503796382,0.31832615284270094,-0.16311843780473712,0.01828034916148585
1544.68,1549.67,1544.08,1547.26,6760.77190000,1432.379665704235,1539.160642797362,0.1292055857447849,0.31807848192813754,-0.18887289618335262,0.10205612459469579
1547.26,1549.17,1545.07,1546.63,5228.75950000,1433.5164849509592,1540.7972045599531,0.10632819714104791,0.3142734581064082,-0.2079452609653603,0.06369662006859225
1546.63,1551.0,1546.63,1550.87,4590.64870000,1434.684181618114,1542.1651748249237,0.08878327796300045,0.3067147768498173,-0.21793149888681684,0.20631744251383194
1550.87,1551.59,1548.79,1550.19,5498.16260000,1435.8334932438047,1543.3175559369563,0.07472488231770047,0.29549866552461357,-0.2207737832069131,0.216043645526286
1550.19,1552.48,1549.52,1552.48,3317.85400000,1436.9941550025728,1544.3130073195375,0.06450074897106362,0.2814653663582245,-0.21696461738716089,0.3250667001789223
1552.47,1557.06,1552.09,1556.57,7757.11700000,1438.1839644055324,1545.222639678295,0.058902071953426116,0.26537431017243823,-0.20647223821901212,0.5262841531602906
1556.56,1557.47,1553.68,1553.99,8038.17510000,1439.336263267169,1546.0638698141179,0.054440707392044985,0.24780891029673868,-0.1933682029046937,0.2611067162694795
1553.99,1557.17,1551.82,1554.24,5117.53930000,1440.47958403068,1546.847999119159,0.05071778212730749,0.22922094912406119,-0.1785031669967537,0.3439218021327334
1554.24,1554.85,1549.68,1550.42,3114.46700000,1441.573518517937,1547.549919358163,0.045377453984074556,0.21007411628927006,-0.1646966623051955,0.0
1550.43,1554.35,1549.76,1553.43,3738.26730000,1442.686518333679,1548.1837894956338,0.04095959229113433,0.1908472434541117,-0.14988765116297736,0.2174919149202143
1553.43,1559.0,1552.59,1556.29,5201.11060000,1443.8169012358317,1548.781745170858,0.03862304199806488,0.1720130682789412,-0.13339002628087632,0.4156775829437965
1556.29,1564.49,1554.48,1559.2,8737.03000000,1444.9649917707986,1549.3824712898215,0.03878700926303047,0.1541615376887557,-0.11537452842572524,0.7914461888787677
1559.18,1564.69,1558.94,1564.24,6556.46630000,1446.1518077730793,1550.041000589289,0.042502694568336,0.13768830101180737,-0.09518560644347138,1.0
1564.24,1564.67,1561.37,1563.0,5352.00320000,1447.3144763524517,1550.7643100653154,0.04666389313259245,0.12279685090236829,-0.07613295776977584,0.8082483700913003
1563.0,1563.68,1547.09,1548.31,12176.81060000,1448.3194069360095,1551.4259283257109,0.04266401129437991,0.10909085465301613,-0.06642684335863622,0.0
1548.31,1551.35,1507.74,1523.58,68532.33980000,1449.0682685585368,1551.7643849580163,0.021815842195627155,0.09582781362570139,-0.07401197143007424,0.0
1523.58,1525.42,1511.44,1511.68,22095.68540000,1449.691270861437,1551.581508267316,-0.01178508106469689,0.08236988310347196,-0.09415496416816885,0.0
1511.67,1522.9,1511.53,1522.7,10812.33370000,1450.4177258777413,1550.9196760249308,-0.04265533192157056,0.06881760561305374,-0.1114729375346243,0.2074802057521341
1522.69,1523.15,1517.44,1517.44,5972.95590000,1451.0846141774653,1549.813611685092,-0.07131667467613623,0.055196680803695115,-0.12651335547983134,0.14908621323555463
1517.45,1520.18,1503.34,1510.95,17315.77610000,1451.6802896582867,1548.284222309219,-0.09868214889465765,0.04170310813421515,-0.1403852570288728,0.08120973562681597
1510.96,1520.21,1510.75,1519.63,7894.85420000,1452.3564061790998,1546.4679132315139,-0.11731108872221618,0.028726022240873245,-0.14603711096308944,0.23553153580604275
1519.64,1523.54,1518.5,1522.29,4978.70570000,1453.0522628340343,1544.5001741047,-0.12724086351731945,0.01651428656172542,-0.14375515007904488,0.2803306765972274
1522.29,1536.0,1521.78,1532.69,12683.14660000,1453.8446781292182,1542.565066269093,-0.12529023097900271,0.005484837603627771,-0.1307750685826305,0.44288062507320825
1532.68,1533.38,1528.44,1531.39,6447.16870000,1454.6162733717138,1540.7585163393346,-0.11711336975417375,-0.004319764668618619,-0.11279360508555512,0.4244503835417649
